8211,ホタルイ属,[カヤツリグサ科],[Cyperaceae],[カヤツリグサ科],[Cyperaceae],果実,沢田遺跡,03：岩手県,奥州市胆沢区南都田字沢田62,39.122222,141.088889,古墳時代,吉川純子（古代の森研究舎）,2014,附編ｰ沢田遺跡の自然科学分析ｰ種実・種子同定分析,129ｰ131,―,―,沢田遺跡発掘調査報告書ｰ経営体育成基盤整備事業南下幅北部地区関連遺跡発掘調査ｰ岩手県文化振興事業団埋蔵文化財調査報告書第626集,（公財）岩手県文化振興事業団埋蔵文化財センター
8212,カヤツリグサ属,[カヤツリグサ科],[Cyperaceae],[カヤツリグサ科],[Cyperaceae],果実,沢田遺跡,03：岩手県,奥州市胆沢区南都田字沢田62,39.122222,141.088889,古墳時代,吉川純子（古代の森研究舎）,2014,附編ｰ沢田遺跡の自然科学分析ｰ種実・種子同定分析,129ｰ131,―,―,沢田遺跡発掘調査報告書ｰ経営体育成基盤整備事業南下幅北部地区関連遺跡発掘調査ｰ岩手県文化振興事業団埋蔵文化財調査報告書第626集,（公財）岩手県文化振興事業団埋蔵文化財センター
8213,アサ,[アサ科],[Cannabaceae],[クワ科],[Moraceae],果実,沢田遺跡,03：岩手県,奥州市胆沢区南都田字沢田62,39.122222,141.088889,古墳時代,吉川純子（古代の森研究舎）,2014,附編ｰ沢田遺跡の自然科学分析ｰ種実・種子同定分析,129ｰ131,―,―,沢田遺跡発掘調査報告書ｰ経営体育成基盤整備事業南下幅北部地区関連遺跡発掘調査ｰ岩手県文化振興事業団埋蔵文化財調査報告書第626集,（公財）岩手県文化振興事業団埋蔵文化財センター
8214,ハナタデ近似種,[タデ科],[Polygonaceae],[タデ科],[Polygonaceae],果実,沢田遺跡,03：岩手県,奥州市胆沢区南都田字沢田62,39.122222,141.088889,古墳時代,吉川純子（古代の森研究舎）,2014,附編ｰ沢田遺跡の自然科学分析ｰ種実・種子同定分析,129ｰ131,―,―,沢田遺跡発掘調査報告書ｰ経営体育成基盤整備事業南下幅北部地区関連遺跡発掘調査ｰ岩手県文化振興事業団埋蔵文化財調査報告書第626集,（公財）岩手県文化振興事業団埋蔵文化財センター
8215,ヤナギタデ,[タデ科],[Polygonaceae],[タデ科],[Polygonaceae],果実,沢田遺跡,03：岩手県,奥州市胆沢区南都田字沢田62,39.122222,141.088889,古墳時代,吉川純子（古代の森研究舎）,2014,附編ｰ沢田遺跡の自然科学分析ｰ種実・種子同定分析,129ｰ131,―,―,沢田遺跡発掘調査報告書ｰ経営体育成基盤整備事業南下幅北部地区関連遺跡発掘調査ｰ岩手県文化振興事業団埋蔵文化財調査報告書第626集,（公財）岩手県文化振興事業団埋蔵文化財センター
8776,オニグルミ,[クルミ科],[Juglandaceae],[クルミ科],[Juglandaceae],果実,山王遺跡,04：宮城県,多賀城市南宮字町・南宮字伊勢・南宮字八幡,38.300833,140.968333,古墳時代,福田美和（大阪市立大学大学院理学研究科）,1998,付編２　山王遺跡町地区出土の大型植物遺体,204－207，図版51ｰ52,4世紀後半,小動物の食害痕あり,山王遺跡町地区の調査ｰ県道泉塩釜線関連遺跡調査報告書Ⅱｰ宮城県文化財報告書第175集,宮城県教育委員会
8777,モモ,[バラ科],[Rosaceae],[バラ科],[Rosaceae],核,山王遺跡,04：宮城県,多賀城市南宮字町・南宮字伊勢・南宮字八幡,38.300833,140.968333,古墳時代,福田美和（大阪市立大学大学院理学研究科）,1998,付編２　山王遺跡町地区出土の大型植物遺体,204－207，図版51ｰ52,5世紀中頃～後半,―,山王遺跡町地区の調査ｰ県道泉塩釜線関連遺跡調査報告書Ⅱｰ宮城県文化財報告書第175集,宮城県教育委員会
8814,イネ科,[イネ科],[Poaceae(Gramineae)],[イネ科],[Gramineae],胚乳,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8815,イネ科,[イネ科],[Poaceae(Gramineae)],[イネ科],[Gramineae],頴,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8816,コムギ,[イネ科],[Poaceae(Gramineae)],[イネ科],[Gramineae],胚乳,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8817,イネ,[イネ科],[Poaceae(Gramineae)],[イネ科],[Gramineae],胚乳,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8818,イネ,[イネ科],[Poaceae(Gramineae)],[イネ科],[Gramineae],籾,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8819,イネ近似,[イネ科],[Poaceae(Gramineae)],[イネ科],[Gramineae],胚乳または籾,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8820,ハトムギ,[イネ科],[Poaceae(Gramineae)],[イネ科],[Gramineae],偽果,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8821,アサ,[アサ科],[Cannabaceae],[クワ科],[Moraceae],種子,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8822,アサ近似種,[アサ科],[Cannabaceae],[クワ科],[Moraceae],種子,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8823,カナムグラ,[アサ科],[Cannabaceae],[クワ科],[Moraceae],果実,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8824,イシミカワ,[タデ科],[Polygonaceae],[タデ科],[Polygonaceae],果実,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8825,タデ属,[タデ科],[Polygonaceae],[タデ科],[Polygonaceae],果実,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8826,ママコノシリヌグイ,[タデ科],[Polygonaceae],[タデ科],[Polygonaceae],果実,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8827,サナエタデ,[タデ科],[Polygonaceae],[タデ科],[Polygonaceae],果実,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8828,アカザ,[ヒユ科],[Amaranthaceae],[アカザ科],[Chenopodiaceae],種子,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8829,マルミノヤマゴボウ,[ヤマゴボウ科],[Phytolaccaceae],[ヤマゴボウ科],[Phytolaccaceae],種子,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8830,コウホネ属近似,[スイレン科],[Nymphaeaceae],[スイレン科],[Nymphaeaceae],種子,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8831,オニバス近似,[スイレン科],[Nymphaeaceae],[スイレン科],[Nymphaeaceae],種子,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8832,マメ類,[マメ科],[Fabaceae(Leguminosae)],[マメ科],[Leguminosae],種子,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8833,ヒシ,[ミソハギ科],[Lythraceae],[ヒシ科],[Trapaceae],果実,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8834,シソ科,[シソ科],[Lamiaceae(Labiatae)],[シソ科],[Labiatae],果実,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8835,シソ科近似種,[シソ科],[Lamiaceae(Labiatae)],[シソ科],[Labiatae],果実,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8836,シソ属,[シソ科],[Lamiaceae(Labiatae)],[シソ科],[Labiatae],果実,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8837,ナス科,[ナス科],[Solanaceae],[ナス科],[Solanaceae],種子,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8838,ナス属,[ナス科],[Solanaceae],[ナス科],[Solanaceae],種子,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8839,メロン仲間,[ウリ科],[Cucurbitaceae],[ウリ科],[Cucurbitaceae],種子,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8840,ヒョウタン仲間,[ウリ科],[Cucurbitaceae],[ウリ科],[Cucurbitaceae],種子,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8841,ゴキヅル,[ウリ科],[Cucurbitaceae],[ウリ科],[Cucurbitaceae],種子,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8842,カラスウリ,[ウリ科],[Cucurbitaceae],[ウリ科],[Cucurbitaceae],種子,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8843,スズメウリ,[ウリ科],[Cucurbitaceae],[ウリ科],[Cucurbitaceae],種子,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8844,キク科,[キク科],[Asteraceae],[キク科],[Asteraceae],果実,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8845,オナモミ,[キク科],[Asteraceae(Compositae)],[キク科],[Asteraceae],果実,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8846,イヌガヤ,[イチイ科],[Taxaceae],[イヌガヤ科],[Cephalotaxaceae],種子,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8847,マツ属,[マツ科],[Pinaceae],[マツ科],[Pinaceae],種子,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8848,ネズミサシ属,[ヒノキ科],[Cupressaceae],[ヒノキ科],[Cupressaceae],種子,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8849,ネズミサシ,[ヒノキ科],[Cupressaceae],[ヒノキ科],[Cupressaceae],種子,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8850,サワグルミ,[クルミ科],[Juglandaceae],[クルミ科],[Juglandaceae],核,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8851,オニグルミ,[クルミ科],[Juglandaceae],[クルミ科],[Juglandaceae],核,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8852,クマシデ属,[カバノキ科],[Betulaceae],[カバノキ科],[Betulaceae],果実,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8853,サワシバ,[カバノキ科],[Betulaceae],[カバノキ科],[Betulaceae],果実,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8854,アサダ,[カバノキ科],[Betulaceae],[カバノキ科],[Betulaceae],果実,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8855,ハシバミ,[カバノキ科],[Betulaceae],[カバノキ科],[Betulaceae],果実,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8856,ブナ科,[ブナ科],[Fagaceae],[ブナ科],[Fagaceae],果実,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8857,イヌブナ,[ブナ科],[Fagaceae],[ブナ科],[Fagaceae],果実,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8858,イヌブナ近似,[ブナ科],[Fagaceae],[ブナ科],[Fagaceae],果実,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8859,コナラ属,[ブナ科],[Fagaceae],[ブナ科],[Fagaceae],果実,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8860,コナラ亜属,[ブナ科],[Fagaceae],[ブナ科],[Fagaceae],幼果,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8861,クリ,[ブナ科],[Fagaceae],[ブナ科],[Fagaceae],果実,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
8862,ケヤキ,[ニレ科],[Ulmaceae],[ニレ科],[Ulmaceae],核,山王遺跡Ⅰ,04：宮城県,多賀城市市川字多賀前,38.308611,140.995,古墳時代中期,辻　誠一郎,1994,付編　１．植物遺体とその産状,87－93，図版30－32,―,―,山王遺跡Ⅰ　‐仙塩道路建設関係遺跡発掘調査報告書－古墳時代中期遺物包含層編,宮城県教育委員会
